    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_28,Site_72,Site_72, Site_A, Site_H, Site_K, Site_R,Site_V
20150621,20:00,0.08,0.02,0.04,0,0,0.02,0.35,                    LST,0.04,0,2.5,                    LST,                    AQI
20150621,21:00,0.05,0.02,0.03,0,0,0.02,0.29,                    LST,0.04,0.06,                     ST,                    LST,                    AQI
20150621,22:00,0.09,0.02,0.02,0,0,0.03,0.23,                    LST,0.03,0.04,                     ST,                    LST,                    AQI
20150621,23:00,0.1,0.04,0.02,0,0,0,0.38,                    LST,0.02,0,                     BL,                    LST,                    AQI
20150622,0:00,                     ST,                     ST,                     ST,0,0,0,0.5,                    LST,                     ST,                     ST,0.86,                    LST,                    AQI
20150622,1:00,                     BL,                     BL,                     BL,0,0,0.01,0.54,                    LST,                     BL,                     BL,1.09,                    LST,                    AQI
20150622,2:00,0.1,0.32,0.02,                     ST,                     ST,                     ST,                     ST,                    LST,0,0.04,                     ST,                    LST,                     ST
20150622,3:00,0.06,0.34,0.02,                     BL,                     BL,                     BL,                     BL,                    LST,0.01,0,                     BL,                    LST,                     BL
20150622,4:00,0.07,0.23,0.06,0,0,0.02,0.6,                    LST,0.06,0.03,1.27,                    LST,                    AQI
20150622,5:00,0.09,0.15,0.13,0.01,0.03,0.02,0.38,                    LST,0.12,0.04,1.19,                    LST,                    AQI
20150622,6:00,0.08,0.31,0.07,0,0,0.01,0.33,                    LST,0.16,0.07,1.21,                    AQI,                    AQI
20150622,7:00,0.06,0.14,0.06,0,0,0.02,0.41,                    LST,0.07,0.03,0.37,                    AQI,                    AQI
20150622,8:00,0.02,0.03,0.03,0.02,0,0,0.05,                    LST,0.06,0,0.06,                    AQI,                    AQI
20150622,9:00,0,0.02,0.02,0,0,0,0.04,                    LST,0.07,0.02,0.06,                    AQI,                    AQI
20150622,10:00,0.03,0.02,0.02,0,0,0,0.04,                    LST,0.05,                     IQ,0.06,                    AQI,                    AQI
20150622,11:00,0,0.02,0.02,0,0,0.02,0.09,                    LST,0.04,0.01,0.15,                    AQI,                    AQI
20150622,12:00,0,0.02,0.02,0,0,0,                     IQ,                    LST,0.04,0,0.06,                    AQI,                    AQI
20150622,13:00,0,0.01,0.02,0,0,0,0.07,                    LST,0.05,0,0.19,                    AQI,                    AQI
20150622,14:00,0,0.03,0.02,0,0.04,0,0.04,                    LST,0.05,0,0.08,                    AQI,                    AQI
20150622,15:00,0.03,0.03,0.02,0,0,0.02,0.09,                    LST,0.07,0.02,0.23,                    AQI,                    AQI
20150622,16:00,0.03,0.03,0.02,0.01,0,0,0.03,                    LST,0.07,0,0.04,                    AQI,                    AQI
20150622,17:00,0,0.05,0.03,0,0,0,0.08,                    LST,0.11,0.03,0.13,                    AQI,                    AQI
20150622,18:00,0.02,0.03,0.03,0,0,0,0.27,                    LST,0.04,0.02,2.65,                    AQI,                    AQI
20150622,19:00,0.04,0.01,0.03,0.02,0,0.02,0.4,                    LST,0.05,0.03,17.41,                    AQI,                    AQI
20150622,20:00,0.04,0.02,0.04,0.01,0.06,0.02,0.31,                    LST,0.04,0.05,5.11,                    AQI,                    AQI
20150622,21:00,0.06,0.02,0.04,0,0.02,0.02,0.24,                    LST,0.04,0.03,6.05,                    AQI,                    AQI
20150622,22:00,0.08,0.01,0.04,0,0.02,0.02,0.69,                    LST,0.03,0.74,3.76,                    AQI,                    AQI
20150622,23:00,0.04,0,0.02,0,0,0.01,0.76,                    LST,0.04,0.86,6.67,                    AQI,                    AQI
20150623,0:00,0.24,0,0.02,                     ST,                     ST,                     ST,                     ST,                    LST,0.02,0.03,5.55,                     ST,                     ST
20150623,1:00,0.08,0,0.02,                     BL,                     BL,                     BL,                     BL,                    LST,0.02,0,0.45,                     BL,                     BL
20150623,2:00,                     ST,                     ST,                     ST,0,0,0.01,0.04,                    LST,                     ST,                     ST,                     ST,0.13,0.03
20150623,3:00,                     BL,                     BL,                     BL,0,0,0,0.27,                    LST,                     BL,                     BL,                     BL,0.04,0.05
20150623,4:00,0.08,0.14,0.04,0,0,0,0.36,                    LST,0.06,0.07,2.79,0.03,0.08
20150623,5:00,0.17,0.08,0.04,0,0.03,0.01,0.13,                    LST,0.13,0.16,8.92,0.09,0.21
20150623,6:00,0.11,0.08,0.03,0,0.03,0.02,0.09,                    LST,0.31,0.18,1.54,0.09,0.18
20150623,7:00,0.15,0.05,0.07,0,0.03,0,0.08,                    LST,0.21,0.09,8.22,0.04,0.15
20150623,8:00,0.04,0.02,0.02,0,0,0,0.05,                    LST,0.06,0.02,4.16,0.04,0.05
20150623,9:00,0.04,0,0.01,0,0,0,0.05,                    LST,0.05,0,2.01,0.02,0.02
20150623,10:00,0,0,0.03,0,0,0,0.03,                    LST,0.02,0,1.63,0.02,0.01
20150623,11:00,0,0.03,0.01,0,0,0,0.03,                    LST,0.04,0,1.47,0.02,0.01
20150623,12:00,0.03,0.02,0.01,0,0,0,0.04,                    LST,0.03,0.02,1.46,0.02,0.02
20150623,13:00,0.05,0.02,0.02,0,0,0,0.06,                    LST,0.05,0.02,2.26,0.02,0.02
20150623,14:00,0.04,0.02,0.02,0,0,0,0.11,                    LST,0.04,0,5.2,0.03,0.01
20150623,15:00,0.04,0.02,0.02,0,0,0,0.14,                    LST,0.04,0.01,3.36,0.05,0.03
20150623,16:00,0.02,0.05,0.03,0,0,0,0.19,                    LST,0.02,0.03,0.89,0.05,0.03
20150623,17:00,0,0.02,0.03,0,0,0,0.15,                    LST,0.04,0.05,3.19,0.05,0.03
20150623,18:00,0.05,0.01,0.03,0,0,0.02,0.36,                    LST,0.04,0.02,4.32,0.04,0.02
20150623,19:00,0.04,0.01,0.03,0.01,0.02,0.02,0.45,                    LST,0.05,0.06,5.8,0.04,0.04
20150623,20:00,0.03,0.01,0.06,0.01,0.03,0.01,0.45,                    LST,0.03,0.06,1.86,0.09,0.05
20150623,21:00,0.05,0.01,0.05,0,0.03,0.01,0.27,                    LST,0.05,0.04,5.06,0.04,0.06
20150623,22:00,0.04,0,0.03,0,0.03,0.01,0.59,                    LST,0.03,0.06,3.06,0.04,0.09
20150623,23:00,0.03,0.04,0.02,0.02,0.01,0.01,0.05,                    LST,0.08,0.02,0.09,0.05,0.06
20150624,0:00,                     ST,                     ST,                     ST,0,0,0.02,0.78,                    LST,                     ST,                     ST,0.06,0.03,0.06
20150624,1:00,                     BL,                     BL,                     BL,0,0.03,0.01,0.79,                    LST,                     BL,                     BL,0.06,0.03,0.06
20150624,2:00,0.06,0.14,0.03,                     ST,                     ST,                     ST,                     ST,                    LST,0.06,0.07,0.05,                     ST,                     ST
20150624,3:00,0.14,0.09,0.03,                     BL,                     BL,                     BL,                     BL,                    LST,0.06,0.04,0.09,                     BL,                     BL
20150624,4:00,0.25,0.13,0.04,0.04,0.07,0.01,0.15,                    LST,0.17,0.1,0.13,0.1,0.13
20150624,5:00,0.38,0.12,0.06,0.04,0.08,0.01,0.22,                    LST,0.25,0.21,0.38,0.37,0.53
20150624,6:00,0.43,0.18,0.05,0.05,0.11,0.01,0.24,                    LST,0.28,0.13,0.39,0.23,1.11
20150624,7:00,0.16,0.11,0.04,0.01,0.04,0,0.12,                    LST,0.14,0.06,1.96,0.14,0.27
20150624,8:00,0.09,0.03,0.06,0,0,0,0.12,                    LST,0.24,0.02,0.13,0.06,0.05
20150624,9:00,0.01,0.03,0.04,                    AQI,0.02,0,0.03,                    LST,0.18,0,0,0.04,0.02
20150624,10:00,0,0.02,0.01,                    AQI,0,0,0.08,                    LST,0.11,0,0.03,0.04,0.01
20150624,11:00,0,0.02,0.03,                    LST,0,0,0.06,                    LST,0.05,0,0.05,0.03,0.02
20150624,12:00,0.05,0.02,0.01,                    LST,0,0.02,0.03,                    LST,0.04,0.1,0.05,0.02,0.01
20150624,13:00,0,0.02,0.02,                    LST,0,0.02,0.04,                    LST,0.05,0.02,0.03,0.02,0.02
20150624,14:00,0,0.11,0.02,                    LST,0,0.02,0.21,                    LST,0.05,0.01,2.63,0.04,0.02
20150624,15:00,0.03,0.02,0.01,                    LST,0,0.03,0.08,                    LST,0.08,0,6.8,0.04,0.03
20150624,16:00,0.04,0.04,0.02,                    LST,0,0.03,0.05,                    LST,0.03,0.02,4.26,0.06,0.02
20150624,17:00,0.03,0.02,0.03,                    LST,0,0.03,0.04,                    LST,0.04,0.01,3.68,0.03,0.02
20150624,18:00,0.08,0,0.04,                    LST,0,0,0.04,                    LST,0.03,0.03,8.01,0.04,0.03
20150624,19:00,0.12,0.02,0.06,                    LST,0,0.02,0.36,                    LST,0.04,0.04,27.44,0.06,0.04
20150624,20:00,0.05,0.03,0.05,                    LST,0.02,0,0.22,                    LST,0.18,0.04,0.1,0.07,0.04
20150624,21:00,0.03,0.06,0.05,                    LST,0.02,0.02,0.13,                    LST,0.2,0.03,0.11,0.04,0.04
20150624,22:00,0.03,0.02,0.03,                    LST,0,0.06,0.22,                    LST,0.55,0.03,                     ST,0.03,0.04
20150624,23:00,0.04,0.09,0.03,                    LST,0.03,0.02,0.24,                    LST,0.53,0.03,                     BL,0.04,0.05
20150625,0:00,0.29,0.31,0.04,                    LST,                     ST,                     ST,                     ST,                    LST,0.05,0.04,0.04,                     ST,                     ST
20150625,1:00,0.03,0.21,0.03,                    LST,                     BL,                     BL,                     BL,                    LST,0.09,0.04,                     ST,                     BL,                     BL
20150625,2:00,                     ST,                     ST,                     ST,                    LST,0.04,0.02,0.29,                    LST,                     ST,                     ST,                     BL,0.05,0.06
20150625,3:00,                     BL,                     BL,                     BL,                    LST,0.03,0.02,0.07,                    LST,                     BL,                     BL,0.05,0.04,0.09
20150625,4:00,0.2,0.27,0.18,                    LST,0.02,0.01,0.06,                    LST,0.11,0.09,0.06,0.14,0.09
20150625,5:00,0.33,0.1,0.11,                    LST,0,0.03,0.09,                    LST,0.16,0.1,0.16,0.18,0.2
20150625,6:00,0.09,0.08,0.19,                    LST,0.06,0.01,0.08,                    LST,0.15,0.13,0.12,0.12,0.18
20150625,7:00,0.07,0.17,0.15,                    LST,0.03,0,0.05,                    LST,0.09,0.05,0.06,0.05,0.07
20150625,8:00,0.21,0.04,0.05,                     XX,0.03,0.01,0.05,                    LST,0.04,0.04,0,0.09,0.03
20150625,9:00,0.1,0.04,0.04,                     ST,0,0,0.22,                    LST,0.03,0,0.02,0.03,0.03
20150625,10:00,0.03,0.05,0.01,                     BL,0,0,0.44,                    LST,0.2,0.01,0,0.01,0.02
20150625,11:00,0.02,0.02,0.02,0,0,0,0.21,                    LST,0.02,0,0,0.02,0.02
20150625,12:00,0.11,0.04,0.02,0.02,0,0,0.07,                    LST,0.02,0.05,0,0.02,0.02
20150625,13:00,0.04,0.02,0.03,0.02,0,0.02,0.1,                    LST,0.05,0.02,0.22,0.03,0.03
20150625,14:00,0.04,0.02,0.02,0.02,0,0,0.22,                    LST,0.07,0.02,6.04,0.04,0.03
20150625,15:00,0,0.02,0.03,0.02,0,0.02,0.2,                    LST,0.04,0,5.21,0.03,0.03
20150625,16:00,0,0.03,0.02,0.02,0,0.01,0.37,                    LST,0.04,0.02,2.94,0.04,0.03
20150625,17:00,0.02,0.02,0.03,0.02,0,0.02,0.22,                    LST,0.08,0.02,0.36,0.04,0.04
20150625,18:00,0.04,0.02,0.03,0.03,0,0.02,0.1,                    LST,0.08,0.02,6.22,0.03,0.06
20150625,19:00,0,0.03,0.03,0.02,0.04,0,0.05,                    LST,0.33,0.03,0.12,0.04,0.05
20150625,20:00,0.03,0.06,0.03,0.03,0.08,0.02,0.09,                    LST,0.19,0.05,0.21,0.03,0.12
20150625,21:00,0.03,0.03,0.03,0.03,0.06,0.01,0.13,                    LST,0.32,0.03,0.21,0.03,0.19
20150625,22:00,0.15,0.17,0.02,0,0.04,0.02,0.1,                    LST,0.1,0.03,0.14,0.04,0.14
20150625,23:00,0.09,0.23,0.06,0.02,0.04,0.06,0.28,                    LST,0.04,0.05,0.1,0.08,0.04
20150626,0:00,                     ST,                     ST,                     ST,                     ST,0,0.04,                     ST,                    LST,                     ST,                     ST,0.05,0.05,0.04
20150626,1:00,                     BL,                     BL,                     BL,                     BL,0,0.03,                     BL,                    LST,                     BL,                     BL,                     ST,0.02,0.06
20150626,2:00,0.04,0.08,0.03,0,                     ST,                     ST,0.02,                    LST,0.03,0.05,                     BL,                     ST,                     ST
20150626,3:00,0.58,0.04,0.06,0.02,                     BL,                     BL,0.01,                    LST,0.04,0.02,0.02,                     BL,                     BL
20150626,4:00,0.1,0.06,0.17,0.1,0,0,0.03,                    LST,0.12,0.03,0.18,0.12,0.06
20150626,5:00,0.05,0.14,0.05,0.08,0.06,0.01,0.49,                    LST,0.16,0.05,0.24,0.07,0.11
20150626,6:00,0.08,0.21,0.05,0.1,0.04,0.02,0.07,                    LST,0.12,0.05,0.09,0.1,0.17
20150626,7:00,0.06,0.1,0.03,0.07,0,0,0.06,                    LST,0.06,0.03,0.03,0.05,0.1
20150626,8:00,0.11,0.03,0.02,0.02,0,0,0.07,                    LST,0.03,0,0,0.05,0.03
20150626,9:00,0.11,0.02,0.03,                     XX,0,0,0.02,                    LST,0.03,0,0,0.05,0.03
20150626,10:00,0.07,0.02,0.02,                     XX,0,0,0.03,                    LST,0.05,0,0,0.07,0.04
20150626,11:00,0.07,0.05,0.03,                     XX,0,0.01,0.03,                    LST,0.05,0,0,0.04,0.03
20150626,12:00,0.04,0.04,0.02,                     BL,0,0,0.04,                    LST,0.02,0.02,0.03,0.03,0.03
20150626,13:00,0.03,0.01,0.03,0.04,0,0,0.04,                    LST,0.04,0,0,0.02,0.02
20150626,14:00,0.04,0.03,0.02,0.04,0,0,0.03,                    LST,0.04,0.02,0,0.02,0.04
20150626,15:00,0.03,0.05,0.05,0.03,0,0,0.02,                    LST,0.08,0.02,0.03,0.02,0.03
20150626,16:00,0.03,0.09,0.03,0.03,0,0.01,0.11,                    LST,0.05,0.02,0,0.03,0.06
20150626,17:00,0.11,0.06,0.08,0.03,0,0,0.03,                    LST,0.06,0.03,0.05,0.04,0.12
20150626,18:00,0.14,0.26,0.21,0.03,0,0.01,0.04,                    LST,0.06,0.02,0.05,0.06,0.06
20150626,19:00,0.04,0.12,0.08,0.02,0.03,0,0.13,                    LST,0.05,0.03,0.04,0.04,0.07
20150626,20:00,0.03,0.39,0.09,0.02,0,0,0.81,                    LST,0.06,0.03,0.06,0.04,0.06
20150626,21:00,0.03,0.22,0.1,0.03,0,0.03,0.76,                    LST,0.03,0.02,0.06,0.04,0.04
20150626,22:00,0.03,0.09,0.04,0.02,0,0.01,1.56,                    LST,0.04,0.03,0.07,0.05,0.04
20150626,23:00,0.06,0.12,0.05,0.02,0,0,0.05,                    LST,0.04,0.02,0.04,0.04,0.04
20150627,0:00,0.04,0.3,0.08,0,                     ST,                     ST,1.18,                    LST,0.03,0.03,0.09,                     ST,                     ST
20150627,1:00,0.19,0.06,0.03,0.01,                     BL,                     BL,0.18,                    LST,0.04,0.03,0.07,                     BL,                     BL
20150627,2:00,                     ST,                     ST,                     ST,                     ST,0,0.02,                     ST,                    LST,                     ST,                     ST,                     ST,0.04,0.03
20150627,3:00,                     BL,                     BL,                     BL,                     BL,0,0,                     BL,                    LST,                     BL,                     BL,                     BL,0.11,0.03
20150627,4:00,0.16,0.02,0.04,0.08,0,0,0.03,                    LST,0.05,0.04,0,0.05,0.03
20150627,5:00,0.28,0.05,0.08,0.11,0.03,0,0.04,                    LST,0.08,0.03,0.06,0.19,0.1
20150627,6:00,0.13,0.05,0.07,0.07,0.02,0,0.05,                    LST,0.07,0.03,0.06,0.12,0.09
20150627,7:00,0.03,0.15,0.09,0.03,0,0,0.03,                    LST,0.04,0.02,0.04,0.03,0.06
20150627,8:00,0.03,0.05,0.03,0.06,0,0,0.02,                    LST,0.03,0,0,0.01,0.03
20150627,9:00,0.08,0.04,0.03,0.02,0,0,0.02,                    LST,0.03,0,0,0.02,0.05
20150627,10:00,0,0.02,0.02,0.02,0,0,0.02,                    LST,0.02,0,0,0.01,0.03
20150627,11:00,0,0.02,0.04,0.02,0,0,0.02,                    LST,0.02,0,0,0.02,0.04
20150627,12:00,0,0.03,0.04,0.02,0,0,0.02,                    LST,0.02,0,0,0.02,0.04
20150627,13:00,0,0.02,0.08,0.02,0.03,0,0,                    LST,0,0,0,0.02,0.06
20150627,14:00,0,0.02,0.03,0.02,0.06,0.04,0,                    LST,0,0,0,0.01,0.03
20150627,15:00,0.03,0.03,0.06,0.03,0.05,0,0,                    LST,0.01,0.02,0,0.02,0.04
20150627,16:00,0,0.15,0.04,0.03,0.02,0,0.14,                    LST,0.03,0.02,0.03,0.02,0.03
20150627,17:00,0.04,0.12,0.05,0.02,0,0.04,0.26,                    LST,0.03,0.02,0.03,0.03,0.03
20150627,18:00,0.17,0.28,0.06,0,0,0.06,0.09,                    LST,0.03,0.02,0,0.07,0.03
20150627,19:00,0,0.24,0.07,0.01,0,0.08,0.46,                    LST,0.04,0.02,0.04,0.05,0.04
20150627,20:00,0.03,0.22,0.08,0.02,0,0.08,0.26,                    LST,0.04,0.02,0.04,0.03,0.04
20150627,21:00,                     CS,                     CS,                     CS,                     CS,                     CS,                     CS,                     CS,                    LST,                     CS,                     CS,                     CS,                     CS,                     CS
20150627,22:00,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                    LST,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ
20150627,23:00,0.07,0.05,0.31,0.3,0.1,0.02,0.04,                    LST,0.04,0.16,0.05,0.03,0.05
20150628,0:00,                     ST,                     ST,                     ST,                     ST,0.11,0.03,                     ST,                    LST,                     ST,                     ST,0.07,0.04,0.07
20150628,1:00,                     ST,                     ST,                     ST,                     ST,0.03,0,                     ST,                    LST,                     ST,                     ST,0.05,0.05,0.06
20150628,2:00,                     BL,                     BL,                     BL,                     BL,                     ST,                     ST,                     BL,                    LST,                     BL,                     BL,0.06,                     ST,                     ST
20150628,3:00,0.06,0.21,0.04,0.02,                     ST,                     ST,0.05,                    LST,0.12,0.09,0.04,                     ST,                     ST
20150628,4:00,0.05,0.04,0.04,0.03,                     BL,                     BL,0.04,                    LST,0.05,0.07,0.07,                     BL,                     BL
20150628,5:00,0.05,0.23,0.02,0.02,0.03,0,0.02,                    LST,0.04,0.09,0.06,0.25,0.14
20150628,6:00,0.04,0.4,0.02,0.02,0.02,0,0.02,                    LST,0.03,0.12,0.05,0.02,0.06
20150628,7:00,0.03,0.62,0.02,0.02,0,0.01,0.02,                    LST,0.03,0.04,0.02,0.02,0.03
20150628,8:00,0.07,0.94,0.03,0.09,0.02,0,0.1,                    LST,0.11,0.1,0.27,0.64,0.46
20150628,9:00,0.03,0.14,0.82,0.06,0,0,0.17,                    LST,0.06,0.42,1.01,0.04,0.28
20150628,10:00,0.1,0.03,0.22,0.07,0,0,0.02,                    LST,0.03,0.06,0.05,0.02,0.08
20150628,11:00,0,0.03,0.02,0.03,0.02,0.01,0.02,                    LST,0.02,0.02,0,0.01,0.03
20150628,12:00,0,0.02,0.07,0.02,0,0,0.01,                    LST,0.01,0,0,0.01,0.03
20150628,13:00,0,0.03,0.03,0,0,0,0.01,                    LST,0.02,0,0,0.03,0.03
20150628,14:00,0,0.04,0.03,0.02,0.03,0.01,0.27,                    LST,0.11,0.02,0.03,0.04,0.03
20150628,15:00,0.05,0.09,0.06,0,0.05,0.02,0.05,                    LST,0.25,0.02,0.06,0.11,0.09
20150628,16:00,0.03,0.08,0.04,0.03,0.02,0.03,0.29,                    LST,0.04,0.02,0.05,0.04,0.08
20150628,17:00,0.05,0.12,0.1,0.03,0.02,0.03,0.2,                    LST,0.03,0.02,0.03,0.03,0.03
20150628,18:00,0.03,0.21,0.07,0.03,0,0.03,0.23,                    LST,0.06,0.03,0.04,0.03,0.04
20150628,19:00,0.04,0.26,0.16,0.05,0,0.01,0.38,                    LST,0.04,0.04,0.07,0.05,0.04
20150628,20:00,0.04,0.37,0.07,0.04,0.06,0.05,0.62,                    LST,0.05,0.03,                     ST,0.04,0.07
20150628,21:00,0.04,0.24,0.18,0.03,0.05,0.01,1.64,                    LST,0.06,0.05,                     ST,0.04,0.06
20150628,22:00,0.05,0.37,0.22,0.02,0.04,0.02,0.11,                    LST,0.07,0.06,                     BL,0.04,0.04
20150628,23:00,0.05,0.16,0.19,0.02,0,0.03,0.57,                    LST,0.05,0.13,0.14,0.16,0.04
20150629,0:00,0.04,0.66,0.08,0.02,                     ST,                     ST,1.54,                    LST,0.05,0.21,0.06,                     ST,                     ST
20150629,1:00,0.04,0.66,0.22,0,                     BL,                     BL,1.15,                    LST,0.03,0.43,0.06,                     BL,                     BL
20150629,2:00,                     ST,                     ST,                     ST,                     ST,0,0,                     ST,                    LST,                     ST,                     ST,0.04,0.04,0.04
20150629,3:00,                     BL,                     BL,                     BL,                     BL,0,0,                     BL,                    LST,                     BL,                     BL,0.06,0.02,0.02
20150629,4:00,0.09,0.14,0.05,0.03,0,0.02,0.04,                    LST,0.11,0.05,0.08,0.03,0.06
20150629,5:00,0.18,0.07,0.07,0.04,0.06,0.01,0.05,                    LST,0.22,0.05,0.13,0.07,0.24
20150629,6:00,0.1,0.29,0.05,0.08,                    LST,0,0.36,                    LST,0.16,0.06,0.15,0.07,0.13
20150629,7:00,0.32,0.15,0.04,0.13,                    LST,0,0.05,                    LST,0.09,0.04,0.05,0.07,0.07
20150629,8:00,0.07,0.03,0.06,0.03,                    LST,0,0.03,                    LST,0.05,0.03,0,0.09,0.05
20150629,9:00,0.05,0.03,0.04,0.01,                    LST,0,0.02,                    LST,0.04,0.02,0.04,0.04,0.04
20150629,10:00,0.07,0.33,0.04,0,                    LST,0,0.05,                    LST,0.04,0.01,0,0.03,0.06
20150629,11:00,0.05,0.06,0.02,0.02,                    LST,0,                     DL,                    LST,0.19,0.01,0.03,0.03,0.07
20150629,12:00,0.04,0.05,0.04,0.02,                    LST,0,                     DL,                    LST,0.08,0.02,0.04,0.03,0.05
20150629,13:00,0.28,0.11,0.26,0.02,                    LST,0,                     DL,                    LST,0.12,0.03,0.09,0.07,0.13
20150629,14:00,0.03,0.1,0.1,0.02,                    LST,0,                     DL,                    LST,0.05,0.03,0.04,0.04,0.05
20150629,15:00,0,0.04,0.04,0.02,                    LST,0.02,                     DL,                    LST,0.06,0.02,0,0.02,0.02
20150629,16:00,0.05,0.04,0.02,0.02,                    LST,0,                     DL,                    LST,0.06,0.02,0.03,0.02,0.05
20150629,17:00,0.04,0.06,0.05,0.01,                    LST,0.05,                     DL,                    LST,0.04,0.03,0.03,0.03,0.04
20150629,18:00,0,0.22,0.05,0.02,                    LST,0,                     DL,                    LST,0.03,0.02,0.03,0.02,0.04
20150629,19:00,0,0.26,0.03,0.02,                    LST,0,                     DL,                    LST,0.05,0.02,0.04,0.04,0.03
20150629,20:00,0.03,0.27,0.15,0.02,                    LST,0.01,                     DL,                    LST,0.14,0.04,0.04,0.02,0.04
20150629,21:00,0.04,0.32,0.12,0.02,                    LST,0.02,0.04,                    LST,0.06,0.03,                     ST,0.03,0.04
20150629,22:00,0,0.47,0.13,0.03,                    LST,0.04,0.04,                    LST,0.04,0.04,                     BL,0.01,0.04
20150629,23:00,0.03,0.14,0.15,0,                    LST,0,0.27,                    LST,0.05,0.06,0.08,0.02,0.03
20150630,0:00,                     ST,                     ST,                     ST,                     ST,                    LST,0,                     ST,                    LST,                     ST,                     ST,0.05,0.02,0.03
20150630,1:00,                     BL,                     BL,                     BL,                     BL,                    LST,0.02,                     BL,                    LST,                     BL,                     BL,0.08,0.02,0.02
20150630,2:00,0.03,0.42,0.09,0,                    LST,                     ST,0.77,                    LST,0.03,0.08,0.05,                     ST,                     ST
20150630,3:00,0.02,0.09,0.17,0,                    LST,                     BL,1.36,                    LST,0.04,0.05,0.08,                     BL,                     BL
20150630,4:00,0.04,0.07,0.13,0.02,                    LST,0.01,0.77,                    LST,0.14,0.03,0.2,0.03,0.08
20150630,5:00,0.05,0.17,0.17,0.02,                    LST,0.01,0.13,                    LST,0.13,0.06,0.22,0.06,0.25
20150630,6:00,0.08,0.11,0.1,0.03,                    LST,0.01,1.35,                    LST,0.16,0.12,0.37,0.06,0.14
20150630,7:00,0.07,0.16,0.07,0.03,                    LST,0.03,0.21,                    LST,0.09,0.05,0.19,0.06,0.1
20150630,8:00,0.05,0.12,0.04,0,                    LST,0,0.04,                    LST,0.05,0.04,0,0.06,0.05
20150630,9:00,0.05,0.02,0.04,0.01,                    AQI,0,0.02,                    LST,0.03,0.04,0,0.03,0.04
20150630,10:00,0,0.03,0.04,0,                    AQI,0,0.02,                    LST,0.03,0,0,                    AQI,0.04
20150630,11:00,0,0.03,0.02,0.03,                    AQI,0.02,0.01,                    LST,0.04,0,0,                    AQI,0.02
20150630,12:00,0.04,0.06,0.02,0.02,                    AQI,0,0.05,                    LST,0.22,0.02,0.04,0.03,0.02
20150630,13:00,0.03,0.1,0.1,0.03,                    LST,0,0.2,                    LST,0.07,0.02,3.26,0.04,                    LST
20150630,14:00,0.07,0.1,0.04,0.02,                    AQI,0.01,0.3,                    LST,0.16,0.04,0.32,0.09,                    AQI
20150630,15:00,0.86,0.09,0.04,0,                    AQI,0,0.16,                    LST,0.17,0.1,0.46,0.38,0.15
20150630,16:00,0.24,0.14,0.08,0.02,                    AQI,0.03,0.21,                    LST,0.19,0.02,0.44,0.29,0.12
20150630,17:00,0.09,0.1,0.12,0.04,                    AQI,0.02,0.51,                    LST,0.06,0.02,0.04,0.05,0.07
20150630,18:00,0.08,0.17,0.08,0.02,                    AQI,0,0.82,                    LST,0.11,0.04,0.38,0.13,0.13
20150630,19:00,0.5,0.19,0.13,0,                    AQI,0,0.78,                    LST,0.46,0.05,1.48,0.59,0.3
20150630,20:00,0.09,0.03,0.04,0.05,                    AQI,0.04,0.34,                    LST,0.26,0.02,3.41,0.08,0.09
20150630,21:00,0.04,0.02,0.03,0.04,                    AQI,0.05,0.08,                    LST,0.39,0.03,2.22,0.09,0.1
20150630,22:00,0.07,0.02,0.05,0.03,                    AQI,0.05,0.33,                    LST,0.62,0.07,                     ST,0.09,0.1
20150630,23:00,0.18,0.11,0.06,0.02,                    AQI,0.03,0.31,                    LST,0.23,0.2,                     BL,0.15,0.13
20150701,0:00,0.32,0.11,0.05,0.02,                     ST,                     ST,0.15,                    LST,0.16,0.09,0.16,                     ST,                     ST
20150701,1:00,0.28,0.11,0.05,0.02,                     BL,                     BL,0.23,                    LST,0.25,0.08,                     ST,                     BL,                     BL
20150701,2:00,                     ST,                     ST,                     ST,                     ST,0,0.05,                     ST,                    LST,                     ST,                     ST,                     BL,0.09,0.08
20150701,3:00,                     BL,                     BL,                     BL,                     BL,0.03,0,                     BL,                    LST,                     BL,                     BL,0.89,0.06,0.06
20150701,4:00,0.2,0.07,0.07,0.02,0,0,0.18,                    LST,0.27,0.08,2.17,0.06,0.1
20150701,5:00,0.24,0.07,0.09,0.05,0.04,0,0.25,                    LST,0.26,0.11,3.81,0.12,0.27
20150701,6:00,0.24,0.18,0.1,0.03,0.04,0,0.36,                    LST,0.34,0.11,2.49,0.11,0.31
20150701,7:00,0.21,0.11,0.09,0.03,0.02,0,0.37,                    LST,0.73,0.11,1.23,0.13,0.2
20150701,8:00,0,0.03,0.02,0.02,0,0,0.06,                    LST,0.43,0.02,0.18,0.05,0.12
20150701,9:00,0.04,0.03,0.01,0.02,0,0,0.13,                    LST,0.17,0,0.04,0.02,0.03
20150701,10:00,0.05,0.06,0.01,0.02,0,0,0.36,                    LST,0.31,0.02,0.72,0.04,0.04
20150701,11:00,0.07,0.03,0.02,0,                    AQI,0,0.03,                    LST,0.07,0.03,0.03,0.03,0.06
