    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28, Site_A, Site_H, Site_K, Site_R, Site_V
20130427,13:00,0.33,0.08,0.06,0.04,               XX,,0.05,0.18,0.25,0.09,0.2,0.24
20130427,14:00,0.38,0.07,0.09,0.12,               XX,,0.03,0.66,0.11,0.49,0.21,0.51
20130427,15:00,0.28,0.08,0.07,0.09,               ST,,0.04,0.51,0.45,0.34,0.26,              AQI
20130427,16:00,0.21,0.92,0.05,0.02,               BL,,0.04,0.48,0.08,0.08,0.56,              AQI
20130427,17:00,0.1,0.64,0.16,0.11,0,,0.05,0.25,              AQI,0.09,0.6,              AQI
20130427,18:00,0.2,5.42,0.3,0.16,0,,0.07,0.25,0.07,0.12,0.55,              AQI
20130427,19:00,0.34,1.84,0.18,0.04,0,,0.06,0.63,0.09,0.19,0.5,              AQI
20130427,20:00,0.69,0.12,0.21,0,0,,0.12,0.17,0.18,0.08,0.64,              AQI
20130427,21:00,               CS,               CS,               CS,               CS,               CS,,               CS,               CS,               CS,               CS,               CS,               CS
20130427,22:00,               IQ,               IQ,               IQ,               IQ,               IQ,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20130427,23:00,0.13,0.11,0.04,0.1,0,,0.06,              LST,0.07,0.05,0.65,              AQI
20130428,0:00,0.08,               ST,0.1,0.09,               ST,,               ST,              LST,0.04,0.04,0.87,              AQI
20130428,1:00,0.18,               ST,0.2,0.14,               ST,,               ST,              LST,0.05,0.27,0.66,              AQI
20130428,2:00,               ST,               BL,               ST,               ST,               BL,,               BL,              LST,               ST,0.14,               ST,              AQI
20130428,3:00,               ST,2.27,               ST,               ST,0,,0.36,              LST,               ST,0.14,               ST,              AQI
20130428,4:00,               BL,0.07,               BL,               BL,0,,0.14,              LST,               BL,0.05,               BL,              AQI
20130428,5:00,0.23,0.34,0.1,0.57,0,,0.06,              LST,0.06,0.06,0.49,              AQI
20130428,6:00,0.15,0.37,0.24,0.27,0,,0.04,              LST,0.15,0.37,0.4,              AQI
20130428,7:00,0.12,0.26,0.16,0,0,,0.04,              LST,1.12,0.28,0.4,              AQI
20130428,8:00,0.13,0.79,0.13,0.13,0,,0.05,              LST,0.87,0.3,0.4,              AQI
20130428,9:00,0.13,0.21,0.12,0.09,0,,0.07,              LST,0.16,0.42,0.31,              AQI
20130428,10:00,0.43,0.45,0.08,0.05,0,,0.05,              LST,0.28,0.31,0.25,              AQI
20130428,11:00,0.21,0.1,0.06,0.07,0,,0.06,              LST,0.07,0.14,0.43,              AQI
20130428,12:00,0.11,0.11,0.07,0.12,0,,0.08,              LST,0.06,0.13,0.41,              AQI
20130428,13:00,0.1,0.1,0.09,0.06,0,,0.05,              LST,0.11,0.09,0.24,              AQI
20130428,14:00,0.28,              LST,0.08,0,0,,0.03,              LST,0.13,0.01,0.21,              AQI
20130428,15:00,0.21,              LST,0.06,0.02,0,,0.04,              LST,0.07,0.1,0.24,              AQI
20130428,16:00,0.15,              LST,0.06,0.02,0,,0.04,              LST,0.09,0.07,0.24,              AQI
20130428,17:00,0.16,              LST,0.05,0,0,,0,              LST,0.15,0.08,0.2,              AQI
20130428,18:00,0.15,              LST,0.05,0.02,0,,0.06,              LST,0.13,0.09,              AQI,              AQI
20130428,19:00,0.36,              LST,0.07,0.05,0,,0.08,              LST,0.1,0.15,              AQI,              AQI
20130428,20:00,0.6,              LST,0.07,0.05,0.03,,0.08,              LST,0.16,               ST,              AQI,              AQI
20130428,21:00,0.7,              LST,0.17,0,0.06,,0.09,              LST,0.27,               ST,              AQI,               ST
20130428,22:00,1.1,              LST,0.15,0.09,0.05,,0.09,              LST,0.15,               BL,              AQI,               ST
20130428,23:00,1.04,              LST,0.13,0.05,0,,0.09,              LST,0.35,0.16,              AQI,               BL
20130429,0:00,               ST,              LST,               ST,               ST,0.04,,0.12,              LST,               ST,0.15,               ST,              AQI
20130429,1:00,               BL,              LST,               BL,               BL,0,,0.13,              LST,               BL,0.22,               BL,              AQI
20130429,2:00,0.39,              LST,0.09,0.15,               ST,,               ST,              LST,0.3,0.12,              AQI,              AQI
20130429,3:00,0.19,              LST,0.09,0.14,               BL,,               BL,              LST,0.13,0.15,              AQI,              AQI
20130429,4:00,0.18,              LST,0.16,0.12,0,,0.1,              LST,0.17,0.12,              AQI,              AQI
20130429,5:00,0.2,              LST,0.85,0.16,0.05,,0.1,              LST,0.15,0.21,              AQI,              AQI
20130429,6:00,0.38,              LST,0.84,0.06,0,,0.1,              LST,0.3,0.15,              AQI,              AQI
20130429,7:00,0.24,              LST,0.41,0.14,0,,0.1,              LST,0.09,0.14,              AQI,              AQI
20130429,8:00,0.14,              AQI,0.04,0.12,0,,0.09,               XX,0.07,0.08,              LST,              AQI
20130429,9:00,0.4,              AQI,0.04,0.08,0,,0.05,              AQI,0.07,0.09,              LST,              AQI
20130429,10:00,0.46,              AQI,0.07,0.04,0,,0.04,              AQI,0.08,0.07,              LST,              LST
20130429,11:00,0.4,              AQI,0.04,0,0,,0.04,              AQI,0.08,0.19,              LST,              AQI
20130429,12:00,0.22,              AQI,0,0,0,,0.06,              AQI,0.03,0.12,              LST,0.11
20130429,13:00,0.27,               ST,0.06,0,0,,0.04,              AQI,0.04,0.1,              LST,0.17
20130429,14:00,0.26,               BL,0.03,0,0,,0.04,              AQI,0.1,0.1,              LST,0.15
20130429,15:00,0.13,0,0,0.03,0,,0.05,              AQI,0.05,0.06,              LST,0.13
20130429,16:00,0.31,0.1,0.04,0.06,0,,0.07,              AQI,0.04,0.06,              LST,0.16
20130429,17:00,0.13,0.06,0.03,0.04,0,,0.06,              AQI,0.06,0.12,              LST,0.26
20130429,18:00,0.17,0,0.06,0.16,0,,0.07,              AQI,0.08,0.07,              LST,0.2
20130429,19:00,0.3,0,0.04,0.05,0.13,,0.08,              AQI,0.08,0.1,              LST,0.25
20130429,20:00,0.53,0,0.05,0.07,0.25,,0.06,              AQI,0.06,0.13,              LST,0.22
20130429,21:00,0.63,0.13,0.05,0.21,0,,0.15,              AQI,0.5,               ST,              LST,               ST
20130429,22:00,0.31,0.26,0.05,0.07,0.09,,0.09,              AQI,0.05,               BL,              LST,               BL
20130429,23:00,0.15,0,0.06,0.09,0,,0.05,              AQI,0.14,0.18,              LST,0.23
20130430,0:00,0.32,               ST,0.06,0.11,               ST,,               ST,               ST,0.13,0.22,              LST,0.23
20130430,1:00,0.32,               BL,0.04,0.07,               BL,,               BL,               BL,0.09,0.07,              LST,0.18
20130430,2:00,               ST,0.04,               ST,               ST,0,,0.07,0.25,               ST,0.06,              LST,0.17
20130430,3:00,               BL,0.02,               BL,               BL,0.04,,0.07,0.1,               BL,              AQI,              AQI,0.18
20130430,4:00,0.49,0.06,0.07,0.11,0,,0.08,0.17,0.08,0.08,              AQI,0.18
20130430,5:00,0.63,0.18,0.1,0.17,0.08,,0.1,1.29,0.05,0.99,              AQI,0.34
20130430,6:00,0.09,0.35,0.1,0.04,0.07,,0.11,0.81,0.1,0.14,              AQI,0.78
20130430,7:00,0.46,0.23,0.08,0.18,              AQI,,0.06,0.27,0.13,0.17,              AQI,0.37
20130430,8:00,0.56,0.32,0.06,0,              AQI,,0.08,0.42,0.06,0.11,              AQI,0.26
20130430,9:00,0.43,0.15,0.04,0.05,              LST,,0.08,0.11,0.14,0.1,              AQI,0.24
20130430,10:00,0.28,0.08,0.06,0.07,              AQI,,0.1,0.15,0.2,0.07,              AQI,0.09
20130430,11:00,0.38,0.08,0.06,0.03,0,,0.22,0.15,0.06,0.09,              AQI,0.17
20130430,12:00,0.34,0.08,0,0.06,0,,0.22,0.09,0.04,0.09,              AQI,0.15
20130430,13:00,0.12,0.15,0.05,0.03,0,,0.09,0.09,0.06,0.09,              AQI,0.12
20130430,14:00,0.38,0.26,0.18,0.21,0.08,,0.07,0.09,0.14,0.1,              AQI,0.2
20130430,15:00,0.47,0.11,0.1,0.16,0.06,,0.09,0.27,0.08,0.14,              AQI,0.2
20130430,16:00,0.13,0.1,0.1,0.09,0,,0.07,0.19,0.06,0.09,              AQI,0.22
20130430,17:00,0.33,0.05,0.08,0.15,0,,0.08,0.23,0.06,0.08,              AQI,0.22
20130430,18:00,0.45,0.07,0.07,0.14,0,,0.05,0.14,0.07,0.06,              AQI,0.19
20130430,19:00,0.1,0.15,0.08,0.11,0,,0.06,0.14,0.1,0.08,              AQI,0.26
20130430,20:00,0.51,0.46,0.14,0.24,0,,0.08,0.12,0.12,0.09,              AQI,0.23
20130430,21:00,0.35,0.44,0.08,0.19,0,,0.07,0.18,0.1,0.15,              AQI,               ST
20130430,22:00,0.76,0.44,0.1,0.25,0,,0.1,0.27,0.07,               ST,              AQI,               BL
20130430,23:00,0.54,4.53,0.1,0.04,0.05,,0.1,0.66,0.06,               BL,              AQI,0.16
20130501,0:00,               ST,0.69,               ST,               ST,0.1,,0.12,0.09,              CAL,0.1,               ST,0.26
20130501,1:00,               BL,0.22,               BL,               BL,0.12,,0.11,0.15,             BLAN,               ST,               BL,               ST
20130501,2:00,0.1,              CAL,0.68,0.12,               ST,,               ST,              CAL,0.19,               BL,0.94,               BL
20130501,3:00,0.48,             BLAN,0.36,0.07,               BL,,               BL,             BLAN,0.11,0.14,1.15,0.39
20130501,4:00,0.61,0.68,0.15,0.07,0.11,,0.13,0.54,0.18,0.57,1.01,0.37
20130501,5:00,0.85,0.46,0.24,0.08,0.07,,0.14,0.42,1.04,0.11,0.64,0.62
20130501,6:00,0.73,0.27,0.4,0.12,0.09,,0.08,0.6,0.51,0.11,0.46,0.65
20130501,7:00,0.48,0.38,0.19,0.05,0.07,,0.1,0.69,0.31,0.17,0.41,0.37
20130501,8:00,0.44,0.19,0.1,0.06,0.04,,0.08,0.21,0.28,0.09,0.37,0.25
20130501,9:00,0.94,0.1,0.06,0.05,0.05,,0.08,0.21,              AQI,0.19,0.34,0.25
20130501,10:00,0.54,0.48,0.06,0.04,0.05,,0.09,0.2,0.12,               AU,0.31,0.22
20130501,11:00,0.44,0.09,0.05,0.09,0.04,,0.05,0.2,0.16,               BL,0.34,0.19
20130501,12:00,0.31,0.06,0.05,0.07,0.06,,0.07,0.19,0.13,               CS,0.35,0.11
20130501,13:00,0.24,0.11,0.05,0.14,0.08,,0.06,0.13,0.23,               BL,0.66,0.17
20130501,14:00,0.28,0.07,0.05,0.2,0.07,,0.06,0.2,0.08,0.09,0.89,0.12
20130501,15:00,0.71,0.12,0.16,0.22,0.07,,0.06,0.42,0.06,0.1,0.8,0.18
20130501,16:00,0.42,0.17,0.17,0.16,0.17,,0.06,0.46,0.08,0.1,0.8,0.28
20130501,17:00,0.3,0.12,0.13,0.05,0.16,,0.07,0.23,0.11,0.12,0.64,0.33
20130501,18:00,0.28,0.44,0.15,0.05,0.1,,0.07,0.13,0.27,0.07,0.43,0.22
20130501,19:00,0.92,0.12,0.18,0.09,0.19,,0.18,0.16,0.53,0.1,0.45,0.22
20130501,20:00,0.3,0.14,0.19,0.08,0.07,,0.13,0.14,0.16,0.11,0.43,0.24
20130501,21:00,0.11,0.85,0.15,0.14,0.07,,0.15,0.13,0.14,0.1,0.72,0.17
20130501,22:00,0.09,0.1,0.13,0.09,0.17,,0.17,0.06,0.09,0.07,0.62,0.15
20130501,23:00,0.11,5.96,0.16,0.02,0.09,,0.1,0.12,0.14,0.13,0.66,0.17
20130502,0:00,0.38,              CAL,0.3,0.05,               ST,,               ST,              CAL,0.13,0.18,0.53,0.34
20130502,1:00,0.47,             BLAN,0.36,0.18,               BL,,               BL,             BLAN,0.12,0.11,0.36,0.12
20130502,2:00,               ST,1.35,               ST,               ST,0.06,,0.09,0.19,              CAL,0.11,               ST,0.23
20130502,3:00,               BL,0.45,               BL,               BL,0.1,,0.09,0.12,             BLAN,0.13,               BL,0.3
20130502,4:00,0.34,0.26,0.14,0.08,0.18,,0.12,0.17,0.16,0.15,0.44,0.32
20130502,5:00,0.18,0.22,0.11,0.1,0.13,,0.11,0.16,0.98,0.25,0.4,0.44
20130502,6:00,0.19,0.21,0.11,0.1,0.12,,0.1,0.17,2.19,0.32,0.4,0.68
20130502,7:00,0.16,0.98,0.12,0.1,0.1,,0.14,0.14,1.31,0.29,0.31,0.49
20130502,8:00,0.13,0.5,0.08,0.1,0.16,,0.17,0.08,1.1,0.14,              LST,0.41
20130502,9:00,0.11,0.31,0.06,0.11,0.28,,0.15,0.06,              AQI,0.13,0.43,0.24
20130502,10:00,0.13,0.08,0.05,0.09,0.08,,0.09,0.07,              AQI,0.12,0.31,               AU
20130502,11:00,0.09,0.01,0.06,0.12,0.08,,0.09,0.08,              AQI,0.14,0.21,               BL
20130502,12:00,0.11,0.05,0.05,0.12,0.07,,0.1,0.07,              AQI,0.12,0.16,               CS
20130502,13:00,0.13,0.23,0.07,0.12,0.08,,0.1,0.12,              AQI,0.21,0.16,               BL
20130502,14:00,0.15,0.36,0.13,0.16,0.08,,0.09,0.12,0.22,0.16,0.15,0.43
20130502,15:00,0.15,0.12,0.12,0.17,0.07,,0.09,0.1,0.29,0.2,0.16,0.22
20130502,16:00,0.15,0.14,0.1,0.16,0.06,,0.07,0.1,0.1,0.18,0.17,0.24
20130502,17:00,0.1,0.15,0.1,0.14,0.06,,0.07,0.09,0.11,0.17,0.14,0.22
20130502,18:00,0.11,0.17,0.07,0.13,0.08,,0.07,0.1,0.14,0.16,0.14,0.21
20130502,19:00,0.1,0.08,0.08,0.12,0.07,,0.08,0.09,0.11,0.14,0.14,0.24
20130502,20:00,0.1,0.16,0.08,0.1,0.06,,0.07,0.1,0.11,0.15,0.14,0.15
20130502,21:00,0.1,0.14,0.08,0.12,0.07,,0.08,0.08,0.14,0.12,0.14,               ST
20130502,22:00,0.09,0.18,0.08,0.11,0.07,,0.08,0.09,0.1,0.1,0.15,               BL
20130502,23:00,0.08,0.16,0.07,0.11,0.07,,0.07,0.06,0.1,0.1,0.15,0.13
20130503,0:00,               ST,0.11,               ST,               ST,               ST,,0.07,0.07,              CAL,0.11,               ST,0.14
20130503,1:00,               BL,0.14,               BL,               BL,               BL,,0.07,0.07,             BLAN,0.12,               BL,0.11
20130503,2:00,0.09,              CAL,0.06,0.07,0.07,,               ST,              CAL,0.18,               ST,0.34,               ST
20130503,3:00,0.06,             BLAN,0.06,0.1,0.07,,               BL,             BLAN,0.15,               BL,0.24,               BL
20130503,4:00,0.07,0.11,0.06,0.12,0.06,,0.08,0.08,0.09,0.13,0.19,0.12
20130503,5:00,0.09,0.17,0.05,0.09,0.07,,0.07,0.08,0.1,0.12,0.15,0.14
20130503,6:00,0,0.25,0.05,0.08,0.06,,0.06,0.09,0.18,0.19,0.14,0.19
20130503,7:00,0.06,0.1,0.07,0.11,0.06,,0.08,0.07,0.17,0.09,0.14,0.14
20130503,8:00,0.07,0.1,0,0.15,0.06,,0.07,0.05,0.13,0.09,0.13,0.12
20130503,9:00,0.06,0.07,0.04,0.11,0.05,,0.07,0,0.11,0.1,0.13,0.13
20130503,10:00,0.08,0.05,0,0.11,0.05,,0.07,0.06,0.24,0.14,0.11,0.14
20130503,11:00,0.07,0.07,0.05,0.13,0.05,,0.05,0.05,             AUDI,0.11,0.11,0.15
20130503,12:00,0.07,0.05,0.04,0.11,0.05,,0.06,0.07,             BLAN,0.17,0.11,0.15
20130503,13:00,0.06,0.1,0.04,0.09,0.05,,0.06,0.04,             5PPB,0.15,0.11,0.13
20130503,14:00,0.06,0,0.04,0.09,0.05,,0,0,             BLAN,0.11,0.11,0.16
20130503,15:00,0.1,0.07,0,0.08,0.06,,0.08,0,0.08,0.14,0.11,0.13
20130503,16:00,0.08,0.05,0.04,0.09,0.04,,0.07,0.05,0.08,0.14,0.1,0.21
20130503,17:00,0.08,0.05,0.05,0.09,0.06,,0.06,0,0.1,0.11,0.1,0.16
20130503,18:00,0.08,0.06,0.05,0.05,0.06,,0.07,0.08,0.11,0.2,0.1,0.16
20130503,19:00,0.18,0,0.04,0.03,0.05,,0.05,0.1,0.08,0.12,0.11,0.15
20130503,20:00,0.38,0.05,0.09,0.01,0.04,,0.06,0.27,0.15,0.11,0.11,0.24
20130503,21:00,0.4,0.28,0.09,0.08,0.07,,0.16,0.39,0.11,0.19,0.14,0.33
20130503,22:00,0.43,0.25,0.13,0.21,0.07,,0.09,0.53,0.36,0.61,0.15,0.63
20130503,23:00,0.36,0.2,0.2,0.67,0.07,,0.1,0.4,0.42,0.71,0.18,0.95
20130504,0:00,               ST,              CAL,0.52,0.49,0.07,,               ST,              CAL,0.47,0.7,0.24,0.9
20130504,1:00,               BL,             BLAN,0.4,0.43,0.06,,               BL,             BLAN,0.42,0.61,0.36,0.8
20130504,2:00,0.69,26.09,               ST,               ST,               ST,,0.06,0.26,              CAL,               ST,               ST,               ST
20130504,3:00,0.71,33.91,               BL,               BL,               BL,,0.1,0.25,             BLAN,               BL,               BL,               BL
20130504,4:00,2.05,22.92,0.47,0.64,0.12,,0.12,1.13,0.33,0.22,1.03,0.4
20130504,5:00,1.31,30.39,0.58,0.71,0.17,,0.17,0.54,0.26,0.25,1.11,1.23
20130504,6:00,0.55,22.38,0.62,0.64,0.14,,0.25,0.29,0.27,0.24,1.18,0.38
20130504,7:00,0.48,11.96,0.23,0.35,0.1,,0.25,0.28,0.29,0.19,1.04,0.32
20130504,8:00,0.36,2.28,0.1,0.13,0.05,,0.12,0.11,0.14,0.12,0.73,0.2
20130504,9:00,0.24,0.17,0.35,0.06,0.06,,0.1,0.18,0.11,0.11,0.46,0.18
20130504,10:00,0.25,0.26,0.33,0.08,0.03,,0.07,0.13,0.08,0.06,0.33,0.21
20130504,11:00,0.09,0.2,0.21,0.07,0.04,,0.06,0.12,0.07,0.11,0.24,0.21
20130504,12:00,0.09,0.27,0.17,0.06,0.04,,0.07,0.14,0.08,0.07,0.18,0.16
20130504,13:00,0.09,0.24,0.16,0.07,0.05,,0.06,0.13,0.06,0.07,0.15,0.17
20130504,14:00,0.03,0.23,0.15,0.05,0.04,,0.07,0.13,0.06,0.07,0.13,0.15
20130504,15:00,0.09,0.66,0.1,0.03,0.05,,0.07,0.13,0.09,0.09,0.13,0.49
20130504,16:00,0.1,0.3,0.11,0.02,0.06,,0.09,0.15,0.08,0.08,0.13,0.77
20130504,17:00,0.11,0.3,0.13,0.05,0.07,,0.09,0.1,0.09,0.13,0.13,0.23
20130504,18:00,0.19,0.53,0.23,0.07,0.09,,0.06,0.13,0.12,0.16,0.16,0.33
20130504,19:00,0.45,0.45,0.87,0.07,0.07,,0.11,0.4,0.16,0.39,0.2,0.35
20130504,20:00,0.21,3.89,0.29,0.05,0.04,,0.19,0.16,0.19,0.22,0.27,0.22
20130504,21:00,               CS,             5PPB,               CS,               CS,               CS,,               CS,             5PPB,             5PPB,               CS,               CS,               CS
20130504,22:00,               IQ,             RT_S,               IQ,               IQ,               IQ,,               IQ,             RT_S,             RT_S,               IQ,               IQ,               IQ
20130504,23:00,0.17,0.4,0.17,0.17,0.1,,0.13,0.08,0.16,0.13,0.2,0.26
20130505,0:00,0.14,0.27,               ST,               ST,               ST,,0.19,0.09,              CAL,0.1,               ST,0.17
20130505,1:00,0.16,0.23,               ST,               ST,               ST,,0.22,0.12,              CAL,0.1,               ST,               ST
20130505,2:00,               ST,              CAL,               BL,               BL,               BL,,               ST,              CAL,             BLAN,0.11,               BL,               ST
20130505,3:00,               ST,              CAL,0.21,0.06,0.16,,               ST,              CAL,0.31,0.23,0.49,               BL
20130505,4:00,               BL,             BLAN,0.15,0.08,0.11,,               BL,             BLAN,2.5,0.17,0.37,0.41
20130505,5:00,0.27,0.13,0.13,0.11,0.14,,              AQI,0.17,0.28,0.2,0.35,0.38
20130505,6:00,0.18,0.15,0.14,0.21,0.12,,              AQI,0.17,0.26,0.2,0.36,0.28
20130505,7:00,0.15,0.15,0.16,0.16,0.16,,              AQI,0.12,0.26,0.17,0.3,0.27
20130505,8:00,0.13,0.14,0.14,0.16,0.1,,              AQI,0.08,0.27,0.14,0.26,0.25
20130505,9:00,0.09,0.1,0.11,0.13,              AQI,,0.24,0.11,0.14,0.14,0.21,0.18
20130505,10:00,0.12,0.2,0.08,0.23,              AQI,,0.16,0.08,0.16,0.12,0.17,0.18
20130505,11:00,0.1,0.96,0.07,0.21,              AQI,,0.15,0.07,0.12,0.12,0.16,0.18
20130505,12:00,0.07,0.39,0.07,0.1,              AQI,,0.14,0.06,0.09,0.1,0.15,0.17
20130505,13:00,0.07,0.97,0.08,0.1,              AQI,,0.1,0.07,0.13,0.12,0.14,0.16
20130505,14:00,0.08,0.2,0.07,0.08,              AQI,,0.09,0.07,0.1,0.07,0.13,0.14
20130505,15:00,0.09,0.09,0.07,0.12,              AQI,,0.07,0.08,0.09,0.13,0.13,0.18
20130505,16:00,0.1,0.11,0.05,0.35,              AQI,,0.07,0.08,0.07,0.07,0.11,0.15
20130505,17:00,0.12,0.05,0.07,0.18,              AQI,,0.06,0.07,0.18,0.1,0.13,0.15
20130505,18:00,0.19,0.07,0.07,0.12,              AQI,,0.18,0.08,0.13,0.12,0.13,0.15
20130505,19:00,0.18,0.31,0.09,0.11,              AQI,,0.27,0.11,0.13,0.11,0.17,0.18
20130505,20:00,0.22,0.15,0.12,0.05,              AQI,,0.17,0.19,0.63,0.24,1.2,0.23
20130505,21:00,0.12,0.43,0.09,0.04,              AQI,,0.46,0.24,0.14,               ST,1.5,0.49
20130505,22:00,0.15,0.22,0.17,0.06,              AQI,,0.91,0.3,1.35,               ST,1.03,0.33
20130505,23:00,0.15,0.17,0.22,0.1,              AQI,,1.33,0.23,1.99,               BL,0.77,0.29
20130506,0:00,               ST,              CAL,0.26,0.13,              AQI,,               ST,              CAL,0.6,0.33,0.76,0.5
20130506,1:00,               BL,             BLAN,0.36,0.13,              AQI,,               BL,             BLAN,0.82,               ST,0.69,               ST
20130506,2:00,0.52,3.13,               ST,               ST,               ST,,0.88,0.23,              CAL,               BL,               ST,               BL
20130506,3:00,0.53,2.86,               BL,               BL,               BL,,0.9,0.35,             BLAN,0.34,               BL,0.49
20130506,4:00,0.52,0.53,0.23,0.22,              AQI,,0.69,0.31,1.11,0.42,0.55,0.53
20130506,5:00,0.52,0.32,0.35,0.33,              AQI,,0.65,0.37,0.8,0.87,0.46,1.27
20130506,6:00,0.54,0.25,0.24,0.37,              AQI,,0.66,0.46,1.4,0.6,0.43,1.62
20130506,7:00,0.24,2.55,0.19,0.22,              AQI,,0.57,0.37,              LST,0.37,0.4,0.81
20130506,8:00,0.18,0.99,0.1,0.2,              AQI,,0.21,0.23,              LST,0.44,0.42,0.54
20130506,9:00,0.14,0.99,0.08,0.17,              AQI,,0.11,0.22,              LST,0.21,0.32,0.38
20130506,10:00,0.16,1.4,0.07,0.29,              AQI,,0.1,0.19,              LST,0.2,0.23,0.32
20130506,11:00,0.13,1.09,0.09,0.2,0.08,,0.08,0.12,              LST,0.14,0.19,0.35
20130506,12:00,0.09,0.63,0.08,0.11,0.07,,0.09,0.1,              FEW,0.1,0.16,0.19
20130506,13:00,0.09,0.44,0.08,0.11,0.06,,0.07,0.09,              LST,0.11,0.15,0.24
20130506,14:00,0.09,0.35,0.07,0.15,0.05,,0.06,0.08,              FEW,0.07,0.12,0.16
20130506,15:00,0.09,0.37,0.05,0.31,0.07,,0.08,0.1,              LST,0.11,0.12,0.2
20130506,16:00,0.1,0.55,0.05,0.09,0.07,,0.06,0.08,              FEW,0.1,0.13,0.29
20130506,17:00,0.12,0.82,0.11,0.09,0.05,,0.09,0.1,              LST,0.13,0.13,0.23
20130506,18:00,0.14,0.18,0.17,0.06,              LST,,0.14,0.19,              FEW,0.12,0.15,0.4
20130506,19:00,0.17,0.36,0.28,0.08,              AQI,,0.18,0.19,              LST,0.18,0.17,0.47
20130506,20:00,0.28,0.19,0.34,0.08,0.09,,0.14,0.28,              FEW,0.32,0.32,0.67
20130506,21:00,0.56,0.28,0.26,0.11,0.08,,0.14,0.35,              LST,0.29,0.67,0.64
20130506,22:00,1.2,3.6,0.22,0.12,0.1,,0.12,0.4,              FEW,0.81,0.64,0.72
20130506,23:00,0.76,24.26,0.27,0.24,0.12,,0.14,0.5,              LST,0.56,0.66,0.6
20130507,0:00,0.91,1.73,               ST,               ST,               ST,,0.15,0.52,              FEW,0.39,               ST,0.25
20130507,1:00,2.56,15.19,               BL,               BL,               BL,,0.16,0.47,              LST,0.19,               BL,0.2
20130507,2:00,               ST,              CAL,2.48,0.21,0.12,,               ST,              CAL,              FEW,               ST,0.94,0.22
20130507,3:00,               BL,             BLAN,1.43,0.23,0.15,,               BL,             BLAN,              LST,               BL,0.8,0.3
20130507,4:00,0.36,1.41,0.89,0.17,0.2,,0.19,0.98,              FEW,0.25,0.62,0.3
20130507,5:00,0.45,1.19,0.78,0.18,0.24,,0.18,1.1,              LST,0.27,0.53,0.74
20130507,6:00,0.69,1.52,0.74,0.29,0.26,,0.19,1.09,              FEW,0.58,0.56,1.3
20130507,7:00,0.45,6.08,0.21,0.25,0.31,,0.21,0.35,              LST,0.63,0.57,0.97
20130507,8:00,0.28,1.33,0.18,0.11,0.18,,0.1,0.31,              FEW,0.51,0.44,0.49
20130507,9:00,0.14,7.76,0.1,0.12,0.12,,0.11,0.24,              LST,0.26,0.33,0.33
20130507,10:00,0.28,1.74,0.71,0.1,0.1,,0.25,0.18,              FEW,0.18,0.26,0.21
20130507,11:00,0.35,1.64,0.71,0.14,0.08,,0.34,0.12,              LST,0.12,0.27,0.16
20130507,12:00,0.46,0.95,0.74,0.1,0.07,,0.19,0.12,              FEW,0.11,0.32,0.16
20130507,13:00,0.35,0.17,0.71,0.07,0.05,,0.14,0.12,              LST,0.09,0.36,0.16
20130507,14:00,0.21,0.14,0.18,0.06,0.07,,0.15,0.11,              FEW,0.08,0.31,0.16
20130507,15:00,0.2,0.14,0.11,0.06,0.08,,0.09,0.1,              LST,0.08,0.22,0.13
20130507,16:00,0.56,0.11,0.12,0.08,0.06,,0.08,0.26,              FEW,0.09,0.21,0.2
20130507,17:00,0.2,0.12,0.1,0.07,0.05,,0.09,0.14,              LST,0.17,0.21,0.27
20130507,18:00,0.16,0.12,0.08,0.05,0.05,,0.09,0.22,              FEW,0.19,0.27,0.33
20130507,19:00,0.11,0.1,0.11,0.07,0.07,,0.17,0.26,              LST,0.24,0.25,0.42
20130507,20:00,0.12,0.09,0.14,0.08,0.07,,0.16,0.23,              FEW,0.25,0.31,0.36
20130507,21:00,0.14,0.68,0.25,0.06,0.11,,0.14,0.21,              LST,0.28,0.34,               ST
20130507,22:00,0.15,0.59,0.29,0.08,0.11,,0.09,0.1,              FEW,0.14,0.23,               BL
20130507,23:00,0.12,0.15,0.11,0.08,0.07,,0.13,0.09,              LST,0.11,0.2,0.42
20130508,0:00,               ST,              CAL,0.08,               ST,0.06,,               ST,              CAL,              FEW,0.16,0.22,0.64
20130508,1:00,               BL,             BLAN,0.19,               BL,0.05,,               BL,             BLAN,              LST,0.12,0.23,0.55
20130508,2:00,0.32,1.23,               ST,0.14,               ST,,0.15,0.15,              FEW,0.15,               ST,0.2
20130508,3:00,0.39,0.36,               BL,0.06,               BL,,0.11,0.23,              LST,0.17,               BL,0.36
20130508,4:00,0.53,0.22,0.49,0.13,0.07,,0.13,0.44,              FEW,0.27,0.6,0.49
20130508,5:00,0.29,0.3,0.43,0.08,0.07,,0.16,0.52,              LST,0.54,0.6,0.91
20130508,6:00,0.27,0.15,0.55,0.06,0.07,,0.14,0.48,              FEW,0.51,0.6,0.93
20130508,7:00,0.41,0.21,0.16,0.12,0.07,,              LST,0.28,              LST,0.29,0.5,0.36
20130508,8:00,0.41,0.11,0.13,0.04,0.06,,0.15,0.16,              FEW,0.15,0.33,0.23
20130508,9:00,0.12,0.08,0.13,0.04,0.02,,0.09,0.16,              LST,0.15,0.27,0.21
