    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28, Site_A, Site_H, Site_K, Site_R, Site_V
20120217,21:00,0.35,1.75,0.22,0.15,0.17,,0.26,0.96,0.17,0.23,0.27,0.21
20120217,22:00,0.63,2.53,0.2,0.14,0.16,,0.24,0.93,0.17,0.21,0.21,               ST
20120217,23:00,0.5,0.69,0.17,0.19,0.14,,0.19,0.82,0.13,0.21,0.22,               BL
20120218,0:00,1.19,               ST,0.17,               ST,0.05,,0.16,0.64,               ST,0.19,               ST,0.17
20120218,1:00,0.76,               BL,0.14,               BL,0.06,,0.13,0.61,               BL,0.36,               BL,               ST
20120218,2:00,               ST,0.23,               ST,0.13,               ST,,               ST,               ST,0.13,               ST,0.14,               BL
20120218,3:00,               BL,1.41,               BL,0.11,               BL,,               BL,               BL,0.09,               BL,0.15,0.11
20120218,4:00,0.56,1.54,0.12,0.27,0.09,,0.11,0.31,0.15,0.08,0.35,0.19
20120218,5:00,0.4,0.12,              AQI,0.18,0.05,,0.27,0.19,0.17,0.12,0.5,0.13
20120218,6:00,0.23,0.37,              AQI,0.34,0.01,,0.15,0.25,0.27,0.28,0.35,0.26
20120218,7:00,0.28,0.27,0.24,0.16,0.08,,0.18,0.22,1.63,0.28,0.61,0.35
20120218,8:00,0.22,0.31,0.17,0.24,0.1,,0.21,0.21,0.85,0.21,0.37,0.28
20120218,9:00,0.21,0.2,0.15,0.21,0.15,,0.21,0.18,0.46,0.33,0.54,0.32
20120218,10:00,0.23,0.15,0.18,0.18,0.25,,0.24,0.24,0.23,0.39,0.24,0.31
20120218,11:00,0.21,0.16,0.19,0.18,0.21,,0.29,0.22,0.17,0.26,0.5,0.56
20120218,12:00,0.21,0.24,0.15,0.26,0.21,,0.22,0.19,0.4,0.18,0.49,0.46
20120218,13:00,0.23,0.27,0.17,0.24,0.13,,0.18,0.17,0.57,0.18,0.26,0.34
20120218,14:00,0.2,0.14,0.15,0.2,0.14,,0.18,0.21,0.21,0.2,0.16,0.27
20120218,15:00,0.23,0.44,0.2,0.22,0.14,,0.19,0.21,0.54,0.27,0.28,0.41
20120218,16:00,0.26,0.74,0.18,0.28,0.16,,0.18,0.24,0.43,0.23,0.17,0.43
20120218,17:00,0.29,0.43,0.2,0.4,0.2,,0.18,0.3,0.31,0.34,0.23,0.5
20120218,18:00,0.34,0.53,0.26,0.24,0.14,,0.25,0.31,0.3,0.3,0.31,0.49
20120218,19:00,0.3,0.58,0.28,0.21,0.14,,0.17,0.3,0.29,0.27,0.31,0.38
20120218,20:00,0.2,0.23,0.22,0.23,0.11,,0.13,0.22,0.28,0.2,0.2,0.38
20120218,21:00,               CS,               CS,               CS,               CS,               XX,,               CS,               CS,               CS,               CS,               CS,               CS
20120218,22:00,               IQ,               IQ,               IQ,               IQ,               XX,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20120218,23:00,0.16,0.22,0.16,0.13,0.1,,0.14,0.16,0.2,0.15,0.13,0.18
20120219,0:00,               ST,0.13,               ST,0.14,               ST,,               ST,               ST,0.12,0.16,0.15,0.15
20120219,1:00,               ST,0.13,               ST,0.18,               ST,,               ST,               ST,0.16,               ST,0.13,0.14
20120219,2:00,               BL,               ST,               BL,               ST,               BL,,               BL,               BL,               ST,               ST,               ST,0.13
20120219,3:00,0.12,               ST,0.13,               ST,0.1,,0.12,0.13,               ST,               BL,               ST,0.13
20120219,4:00,0.13,               BL,0.12,               BL,0.09,,0.12,0.13,               BL,0.11,               BL,0.11
20120219,5:00,0.12,0.14,0.1,0.23,0.09,,0.11,0.13,0.19,0.13,0.13,0.12
20120219,6:00,0.14,0.12,0.11,0.11,0.06,,0.1,0.13,0.2,0.14,0.1,0.13
20120219,7:00,0.12,0.14,0.1,0.13,0.08,,0.12,0.13,0.12,0.13,0.11,0.14
20120219,8:00,0.1,0.11,0.1,0.12,0.07,,0.13,0.12,0.13,0.12,0.11,0.18
20120219,9:00,0.14,0.11,0.12,0.11,0.07,,0.12,0.14,0.19,0.11,0.19,0.15
20120219,10:00,0.15,0.12,0.09,0.1,0.09,,0.12,0.13,0.17,0.12,0.19,0.16
20120219,11:00,0.12,0.18,0.1,0.09,0.08,,0.1,0.12,0.33,0.13,0.25,0.16
20120219,12:00,0.13,0.19,0.12,0.11,0.07,,0.13,0.11,0.28,0.12,0.14,0.18
20120219,13:00,0.11,0.87,0.08,0.11,0.08,,0.11,0.11,0.3,0.15,0.1,0.15
20120219,14:00,0.13,0.39,0.08,0.12,0.06,,0.11,0.12,0.25,0.12,0.11,0.15
20120219,15:00,0.13,0.44,0.09,0.16,0.08,,0.11,0.13,0.21,0.21,0.11,0.16
20120219,16:00,0.14,0.29,0.09,0.16,0.13,,0.13,0.13,0.22,0.16,0.11,0.2
20120219,17:00,0.22,0.25,0.12,0.28,0.1,,0.14,0.16,0.39,0.14,0.17,0.7
20120219,18:00,2.62,0.26,0.25,0.21,0.1,,0.14,0.97,0.52,0.29,0.53,0.35
20120219,19:00,0.56,0.25,0.35,0.16,0.14,,0.15,0.39,0.33,0.19,0.8,0.24
20120219,20:00,0.27,0.88,0.34,0.26,0.14,,0.18,0.24,0.24,0.18,0.46,0.25
20120219,21:00,0.25,0.44,0.41,0.39,0.15,,0.18,0.25,0.38,0.23,0.37,               ST
20120219,22:00,0.29,4.5,0.33,0.43,0.12,,0.24,0.27,0.56,0.29,0.41,               ST
20120219,23:00,0.75,8,0.47,0.28,0.14,,0.29,0.29,0.7,0.29,0.44,               BL
20120220,0:00,0.49,               ST,0.52,               ST,0.16,,0.24,0.35,               ST,0.37,               ST,0.48
20120220,1:00,0.28,               BL,0.38,               BL,0.17,,0.2,0.26,               BL,               ST,               BL,0.43
20120220,2:00,               ST,0.46,               ST,0.16,               ST,,               ST,               ST,0.39,               BL,1.24,               ST
20120220,3:00,               BL,0.49,               BL,0.15,               BL,,               BL,               BL,0.48,0.31,1.01,               BL
20120220,4:00,0.31,0.25,0.23,0.11,0.17,,0.28,0.49,0.18,0.24,0.62,0.48
20120220,5:00,0.79,0.38,0.19,0.09,0.08,,0.3,1.97,0.16,0.64,0.3,0.45
20120220,6:00,0.51,0.9,0.15,0.07,0.11,,0.31,2.03,0.2,0.39,0.26,0.52
20120220,7:00,0.44,0.61,0.15,0.09,0.11,,0.3,1.79,0.14,0.64,0.22,0.33
20120220,8:00,0.77,0.23,0.14,0.11,0.11,,0.24,1.49,0.1,0.18,              AQI,0.21
20120220,9:00,1.06,0.2,0.11,0.1,0.07,,0.21,5.51,0.13,0.22,              LST,0.21
20120220,10:00,0.17,0.08,0.13,0.12,0.08,,0.11,0.31,0.26,0.1,              LST,0.12
20120220,11:00,0.19,0.11,0.09,0.19,0.08,,0.11,0.2,0.21,0.13,               XX,0.15
20120220,12:00,0.24,0.2,0.11,0.11,0.06,,0.11,0.21,0.18,0.13,               XX,0.14
20120220,13:00,0.33,0.13,0.12,0.12,0.07,,0.08,0.21,0.35,0.09,               XX,0.14
20120220,14:00,0.24,0.16,0.12,0.14,0.09,,               XX,0.24,0.36,0.1,               XX,0.16
20120220,15:00,0.17,0.18,0.15,0.15,0.09,,               XX,0.98,0.13,0.16,               XX,0.16
20120220,16:00,0.39,0.25,0.15,0.17,0.09,,               XX,2.18,0.17,0.72,               XX,0.2
20120220,17:00,1.71,0.27,0.15,0.19,0.06,,               XX,1.05,0.22,0.6,              LST,0.44
20120220,18:00,0.38,0.44,0.17,0.21,0.07,,               BL,0.98,0.19,0.32,               XX,0.25
20120220,19:00,0.38,0.28,0.18,0.52,0.1,,0.12,2.02,0.27,0.22,               XX,0.23
20120220,20:00,0.8,0.23,0.22,0.27,0.11,,0.18,2.36,0.2,0.4,               XX,0.29
20120220,21:00,0.56,0.28,0.19,0.33,0.12,,0.19,0.71,0.51,0.3,              LST,0.27
20120220,22:00,0.55,0.21,0.19,0.36,0.13,,0.23,1.25,0.43,0.22,              LST,0.52
20120220,23:00,0.26,10.13,0.21,0.13,0.12,,0.2,0.38,0.44,0.27,              LST,0.52
20120221,0:00,               ST,9.34,               ST,0.11,               ST,,               ST,               ST,0.32,0.39,              LST,0.49
20120221,1:00,               BL,0.27,               BL,0.1,               BL,,               BL,               BL,0.24,0.34,              LST,0.6
20120221,2:00,0.26,               ST,0.27,               ST,0.15,,0.18,0.33,               ST,0.33,              LST,               ST
20120221,3:00,0.4,               BL,0.28,               BL,0.15,,0.26,0.49,               BL,0.51,              LST,               BL
20120221,4:00,0.55,2.49,0.7,0.13,0.17,,0.22,0.64,0.35,0.69,              LST,0.79
20120221,5:00,0.59,0.74,0.42,0.43,0.21,,0.22,0.92,0.37,0.93,              LST,0.83
20120221,6:00,0.5,1.65,0.27,0.41,0.19,,0.24,0.48,2.67,0.65,              LST,0.67
20120221,7:00,0.48,2.99,0.34,0.27,0.25,,0.15,0.48,1.25,0.76,              LST,0.75
20120221,8:00,3.58,0.31,0.32,0.95,0.2,,0.2,0.42,0.38,0.64,              LST,1.07
20120221,9:00,0.71,0.85,0.25,0.37,0.29,,0.24,0.43,0.73,0.85,              LST,0.73
20120221,10:00,0.49,0.43,0.83,0.31,0.47,,0.29,0.57,0.96,1.51,              LST,0.63
20120221,11:00,0.58,0.52,1,0.32,0.46,,0.22,0.41,1.94,1.49,              LST,0.9
20120221,12:00,0.84,0.91,0.32,0.25,0.55,,0.17,1.01,0.38,0.53,              LST,0.44
20120221,13:00,0.75,0.36,0.26,0.26,0.21,,               CS,0.51,0.35,0.3,              LST,0.35
20120221,14:00,0.61,0.25,0.39,0.22,0.12,,               IQ,0.34,0.27,0.23,              LST,0.29
20120221,15:00,0.22,0.27,0.46,0.24,0.09,,0.23,0.24,0.27,0.15,              LST,0.22
20120221,16:00,0.45,0.18,0.48,0.18,0.14,,0.16,0.33,0.3,0.17,              LST,0.22
20120221,17:00,0.68,0.22,0.26,0.2,0.08,,0.16,0.39,0.43,0.23,              LST,0.34
20120221,18:00,0.95,0.21,0.3,0.23,0.09,,0.18,0.53,0.44,0.27,              LST,0.29
20120221,19:00,0.79,0.22,0.28,0.43,0.11,,0.19,0.34,0.25,0.22,              LST,0.27
20120221,20:00,0.29,0.15,0.19,0.26,0.12,,0.19,0.4,0.22,0.18,              LST,0.28
20120221,21:00,0.3,0.3,0.13,0.17,0.18,,0.13,0.34,0.19,               ST,              LST,0.19
20120221,22:00,0.14,0.09,0.19,0.17,0.15,,0.13,0.19,0.15,               BL,              LST,0.13
20120221,23:00,0.14,0.11,0.16,0.25,0.1,,0.18,0.25,0.17,0.1,              LST,0.11
20120222,0:00,0.12,               ST,0.24,               ST,0.08,,0.14,0.11,               ST,0.08,              LST,0.11
20120222,1:00,0.12,               BL,0.14,               BL,0.05,,0.21,0.15,               BL,0.12,              LST,0.17
20120222,2:00,               ST,1.01,               ST,0.07,               ST,,               ST,               ST,0.11,0.08,              LST,0.13
20120222,3:00,               BL,2.32,               BL,0.09,               BL,,               BL,               BL,0.16,0.1,              LST,0.1
20120222,4:00,0.25,2.38,0.13,0.21,0.03,,0.12,0.12,0.15,0.09,              LST,0.14
20120222,5:00,0.4,2.92,0.15,0.15,0.01,,0.14,0.17,0.12,0.12,              LST,0.17
20120222,6:00,0.34,0.42,0.13,0.2,0.06,,0.13,0.23,0.09,0.12,              LST,0.24
20120222,7:00,0.39,3.12,0.15,0.2,0.02,,0.18,0.29,0.19,0.17,              LST,0.4
20120222,8:00,0.41,0.74,0.33,0.14,0.01,,0.18,0.38,0.17,0.17,              LST,0.21
20120222,9:00,0.33,0.55,0.59,0.13,0.07,,0.14,0.3,0.13,0.17,              LST,0.17
20120222,10:00,0.26,0.22,0.25,0.13,0.01,,0.17,0.26,0.11,0.15,              LST,0.13
20120222,11:00,0.18,0.2,0.63,0.16,0.04,,0.12,0.2,0.11,0.12,              LST,0.14
20120222,12:00,0.12,0.45,0.44,0.12,0.07,,0.11,0.15,0.1,0.1,              LST,0.15
20120222,13:00,0.29,0.17,0.33,0.09,0.05,,0.1,0.15,0.1,0.06,              LST,0.13
20120222,14:00,0.23,0.18,0.23,0.16,0.02,,0.12,0.21,0.09,0.11,               XX,0.16
20120222,15:00,0.22,0.19,0.21,0.14,0.02,,0.11,0.16,0.09,0.09,              AQI,0.19
20120222,16:00,0.18,0.33,0.32,0.15,0.06,,0.13,0.21,0.1,0.12,              AQI,0.2
20120222,17:00,0.32,1.37,0.17,0.13,0.03,,0.12,0.22,0.14,0.13,              AQI,0.26
20120222,18:00,0.41,2.92,0.2,0.1,0.04,,0.15,0.24,0.16,0.15,              AQI,0.34
20120222,19:00,0.27,2.29,0.2,0.09,0.04,,0.13,0.27,0.15,0.17,               ST,0.22
20120222,20:00,0.16,2.86,0.16,0.09,0.03,,0.09,0.18,0.14,0.12,               BL,0.18
20120222,21:00,0.3,2.13,0.12,0.06,0.02,,0.08,0.17,0.11,               ST,               CS,0.13
20120222,22:00,0.25,4.91,0.09,0.2,0.02,,0.09,0.23,0.09,               BL,               IQ,               ST
20120222,23:00,0.27,8.8,0.13,0.08,0.01,,0.09,0.23,0.07,0.17,              AQI,               BL
20120223,0:00,               ST,5.06,               ST,0.07,               ST,,               ST,               ST,0.1,0.14,               ST,0.18
20120223,1:00,               BL,6.31,               BL,0.08,               BL,,               BL,               BL,0.11,0.14,               BL,               ST
20120223,2:00,0.25,               ST,0.11,               ST,0.04,,0.1,0.15,               ST,0.1,0.18,               BL
20120223,3:00,0.39,               BL,0.12,               BL,0.04,,0.08,0.13,               BL,0.1,0.21,0.15
20120223,4:00,0.28,3.24,0.08,0.08,0.05,,0.09,0.14,0.07,0.07,0.19,0.14
20120223,5:00,0.21,2.34,0.12,0.08,0.03,,0.1,0.14,0.09,0.07,0.2,0.12
20120223,6:00,0.38,0.34,0.31,0.08,0.04,,0.09,0.18,0.09,0.06,0.26,0.2
20120223,7:00,0.21,1.07,0.17,0.07,0.04,,0.1,0.19,0.16,0.1,0.19,0.21
20120223,8:00,0.28,2.31,0.17,0.1,0.02,,0.08,0.18,0.13,0.1,0.19,0.15
20120223,9:00,0.52,1.61,0.1,0.07,0.02,,0.09,0.17,0.11,0.12,0.25,0.16
20120223,10:00,0.27,1.61,0.11,0.08,0.02,,0.09,0.16,0.1,0.13,0.23,0.14
20120223,11:00,0.35,0.26,0.32,0.07,0.04,,0.08,0.15,0.11,0.08,0.3,0.13
20120223,12:00,0.54,0.71,0.29,0.09,0.01,,0.08,0.16,0.1,0.08,0.28,0.11
20120223,13:00,0.41,0.4,0.51,0.06,0.01,,0.07,0.14,0.11,0.08,0.28,0.13
20120223,14:00,0.27,1.17,0.14,0.07,0.02,,0.08,0.13,0.09,0.07,0.24,0.14
20120223,15:00,0.19,              LST,0.13,0.06,0.02,,0.07,0.18,0.08,0.1,0.18,0.15
20120223,16:00,0.14,2.26,              LST,              LST,0.03,,0.08,0.12,0.07,0.08,0.16,0.11
20120223,17:00,0.17,1.84,              LST,              LST,0,,0.07,0.16,0.07,0.08,0.2,0.14
20120223,18:00,               BL,2.43,              LST,              LST,0.02,,0.07,0.13,0.07,0.05,0.15,0.16
20120223,19:00,               XX,               BL,              LST,              LST,0,,0.08,0.13,0.04,0.07,0.13,0.1
20120223,20:00,               XX,               DL,              LST,              LST,0.03,,0.07,0.15,0.08,               ST,0.12,0.1
20120223,21:00,               XX,               DL,              LST,              LST,0.02,,0.09,0.11,0.06,               BL,0.14,0.12
20120223,22:00,               XX,               DL,              LST,              LST,0.02,,0.09,0.11,0.07,0.07,0.12,0.1
20120223,23:00,               XX,               DL,              LST,              LST,0.02,,0.06,0.18,0.06,0.11,0.17,0.09
20120224,0:00,               XX,               DL,              LST,              LST,0.02,,0.09,0.11,               ST,0.11,0.31,0.15
20120224,1:00,               XX,               DL,              LST,              LST,0.03,,0.08,0.11,               BL,0.08,0.18,               ST
20120224,2:00,               XX,               DL,              LST,              LST,               ST,,               ST,               ST,0.08,               ST,               ST,               BL
20120224,3:00,               BL,               DL,              LST,              LST,               BL,,               BL,               BL,0.13,               BL,               BL,0.17
20120224,4:00,0.08,               BL,              LST,              LST,0.11,,0.09,0.1,0.13,0.1,0.13,0.11
20120224,5:00,0.08,0.08,              LST,              LST,0.08,,0.08,0.08,0.31,0.08,0.31,0.15
20120224,6:00,0.11,0.09,              LST,              LST,0.05,,0.1,0.12,0.24,0.1,0.59,0.16
20120224,7:00,0.16,0.15,              AQI,              LST,0.08,,0.1,0.12,0.19,0.13,0.38,0.21
20120224,8:00,0.12,0.11,              AQI,              LST,0.05,,0.11,0.13,0.2,0.12,0.37,0.19
20120224,9:00,0.15,0.12,0.12,              AQI,0.08,,0.12,0.12,0.18,0.14,0.34,0.2
20120224,10:00,0.13,0.14,0.12,0.13,0.1,,0.11,0.13,0.16,0.14,               XX,0.19
20120224,11:00,0.15,0.15,0.14,0.13,0.08,,0.11,0.13,0.17,0.15,               XX,0.24
20120224,12:00,0.16,0.15,0.15,0.15,0.12,,0.1,0.14,0.16,0.15,               BL,0.23
20120224,13:00,0.16,0.25,0.15,0.2,0.1,,0.13,0.13,0.18,0.16,               BL,0.2
20120224,14:00,0.16,0.22,0.15,0.16,0.1,,0.11,0.15,0.15,0.13,0.31,0.2
20120224,15:00,0.15,0.26,0.18,0.16,0.12,,0.12,0.15,0.16,0.16,              AQI,0.22
20120224,16:00,0.18,0.25,0.16,0.16,0.1,,0.11,0.17,0.23,0.15,0.35,0.18
20120224,17:00,0.2,0.18,0.13,0.14,0.07,,0.12,0.18,0.18,0.18,0.32,0.18
20120224,18:00,0.27,0.15,0.16,0.14,0.12,,0.2,0.2,0.25,0.17,0.3,0.27
20120224,19:00,0.27,0.18,0.14,0.13,0.19,,0.33,0.2,0.19,0.19,0.19,0.24
20120224,20:00,0.25,0.26,0.2,0.13,0.13,,0.41,0.3,1.92,0.2,0.21,0.21
20120224,21:00,0.28,0.19,0.21,0.13,0.1,,0.5,0.26,4.59,0.19,0.22,0.2
20120224,22:00,0.23,0.18,0.26,0.13,0.11,,0.18,0.29,1.1,0.19,0.3,0.3
20120224,23:00,0.2,0.21,0.19,0.14,0.13,,0.2,0.25,0.31,0.21,0.38,0.32
20120225,0:00,               ST,               ST,               XX,0.16,               ST,,               ST,               ST,               ST,0.18,               ST,0.2
20120225,1:00,               BL,               BL,               BL,0.15,               BL,,               BL,               BL,               BL,0.15,               BL,0.34
20120225,2:00,0.16,0.26,0.16,               ST,0.14,,0.18,0.19,0.34,               ST,              AQI,               ST
20120225,3:00,0.16,0.24,0.2,               BL,0.12,,0.17,0.15,1.14,               BL,              AQI,               BL
20120225,4:00,0.17,0.35,0.21,0.15,0.14,,0.18,0.15,1.06,0.17,              AQI,0.27
20120225,5:00,0.22,0.26,0.22,0.14,0.19,,0.15,0.18,0.3,0.24,              AQI,0.27
20120225,6:00,0.32,0.2,0.2,0.15,0.22,,0.14,0.18,0.2,0.67,              AQI,0.33
20120225,7:00,0.33,0.18,0.2,0.15,0.23,,0.17,0.19,0.27,0.56,              AQI,0.28
20120225,8:00,0.29,0.18,0.21,0.18,0.19,,0.19,0.28,0.25,0.64,              AQI,0.5
20120225,9:00,0.24,0.26,0.2,0.2,0.16,,0.21,0.35,0.26,0.65,              AQI,0.34
20120225,10:00,0.36,0.21,0.15,0.22,0.19,,0.19,0.24,0.76,0.31,              AQI,0.67
20120225,11:00,0.26,0.22,0.16,0.2,0.21,,0.22,0.22,0.61,0.31,              AQI,0.45
20120225,12:00,0.26,0.17,0.13,0.17,0.19,,0.22,0.17,0.57,0.5,              AQI,0.57
20120225,13:00,0.24,0.21,0.14,0.13,0.16,,0.22,0.29,0.41,0.41,              AQI,0.35
20120225,14:00,0.2,0.26,0.13,0.14,0.15,,0.27,0.44,0.34,0.34,              AQI,0.43
20120225,15:00,0.42,0.33,0.3,0.19,0.1,,0.22,0.75,0.31,0.4,              AQI,0.41
20120225,16:00,0.34,0.19,0.23,0.2,0.11,,0.15,0.68,0.19,0.31,              AQI,0.31
20120225,17:00,0.28,0.39,0.23,0.16,0.11,,0.14,0.3,0.23,0.22,              AQI,0.32
20120225,18:00,0.37,6.33,0.26,0.21,0.13,,0.14,0.31,0.19,0.25,              AQI,0.38
20120225,19:00,0.33,0.5,0.34,0.25,0.16,,0.14,0.28,0.31,0.34,              AQI,0.46
20120225,20:00,0.48,3.79,0.66,0.44,0.16,,0.15,0.38,0.44,0.31,              AQI,0.42
20120225,21:00,               CS,               CS,               CS,               CS,               XX,,               CS,               CS,               CS,               CS,               CS,               CS
20120225,22:00,               IQ,               IQ,               IQ,               IQ,               XX,,               IQ,               IQ,               IQ,               IQ,               IQ,               IQ
20120225,23:00,0.69,0.23,0.78,0.43,0.24,,0.25,0.71,0.97,0.61,              AQI,1.54
20120226,0:00,1.31,1.63,0.84,               ST,0.26,,0.34,0.89,0.68,0.74,              AQI,1.64
20120226,1:00,1.07,0.53,1.17,               ST,0.26,,0.36,1.02,0.68,0.71,              AQI,1.22
20120226,2:00,               ST,               ST,               ST,               BL,               ST,,               ST,               ST,               ST,0.84,               ST,1.5
20120226,3:00,               ST,               ST,               ST,0.25,               ST,,               XX,               ST,               ST,0.95,               ST,2.18
20120226,4:00,               BL,               BL,               BL,0.26,               BL,,               BL,               BL,               BL,1.18,               BL,2.52
20120226,5:00,0.96,0.98,1.33,0.22,0.33,,0.21,1.3,0.51,1.05,0.85,2.98
20120226,6:00,0.74,0.46,0.94,0.19,0.22,,0.19,1.12,0.57,1.98,0.77,2.78
20120226,7:00,0.59,0.44,0.67,0.21,0.19,,0.19,0.74,0.46,2.22,0.44,2.04
20120226,8:00,0.54,0.36,0.4,0.27,0.29,,0.25,0.56,0.24,2.89,0.5,3.53
20120226,9:00,1.05,0.31,0.32,0.45,0.23,,0.25,1.63,0.59,0.51,0.41,0.33
20120226,10:00,2.31,0.76,0.27,0.54,0.13,,0.27,0.65,0.24,0.26,0.76,0.29
20120226,11:00,0.4,0.19,0.26,0.23,0.1,,0.17,0.25,0.18,0.23,0.37,0.32
20120226,12:00,0.19,0.17,0.17,0.15,0.09,,0.15,0.35,0.14,0.31,0.23,0.34
20120226,13:00,0.17,0.3,0.17,0.12,0.08,,0.14,0.27,0.14,0.26,0.17,0.23
20120226,14:00,0.22,0.23,0.15,0.13,0.08,,0.12,0.32,0.14,0.15,0.23,0.14
20120226,15:00,0.17,0.14,0.13,0.12,0.08,,0.11,0.27,0.15,0.19,0.39,0.17
20120226,16:00,0.18,0.14,0.14,0.13,0.09,,0.12,0.39,0.16,0.22,0.38,0.18
20120226,17:00,0.66,0.18,0.16,0.14,0.1,,0.13,0.35,0.15,0.15,0.47,0.16
20120226,18:00,0.72,0.13,0.18,0.14,0.11,,0.14,0.24,0.17,0.14,0.46,0.17
20120226,19:00,0.18,0.19,0.2,0.16,0.07,,0.13,0.25,0.13,0.16,0.42,0.17
20120226,20:00,0.17,0.21,0.2,0.16,0.11,,0.13,0.26,0.17,               ST,0.34,               ST
20120226,21:00,0.18,0.31,0.17,0.19,0.11,,0.12,              AQI,0.15,               ST,0.29,               ST
20120226,22:00,0.16,0.3,0.18,0.2,0.08,,0.18,              LST,0.14,               BL,0.24,               BL
20120226,23:00,0.21,0.15,0.19,0.14,0.09,,0.18,              LST,0.35,0.11,0.27,0.14
20120227,0:00,               ST,               ST,               ST,0.1,               ST,,               ST,              LST,               ST,0.12,               ST,0.12
20120227,1:00,               BL,               BL,               BL,0.16,               BL,,               BL,              LST,               BL,0.21,               BL,0.19
20120227,2:00,0.32,0.17,0.25,               ST,0.07,,0.15,              LST,0.16,0.54,0.23,0.19
20120227,3:00,0.33,0.21,0.18,               BL,0.08,,0.11,              LST,0.18,0.89,0.28,0.2
20120227,4:00,0.25,0.28,0.37,0.2,0.17,,0.16,              LST,0.21,0.73,0.43,0.81
20120227,5:00,0.37,0.38,0.4,0.19,0.11,,0.18,              LST,0.22,0.71,0.46,1
20120227,6:00,0.31,0.35,0.41,0.21,0.19,,0.16,              LST,0.24,0.85,0.42,0.66
20120227,7:00,0.35,0.45,0.44,0.25,0.14,,0.18,              LST,1.71,0.74,0.47,0.88
20120227,8:00,0.36,0.37,0.3,0.32,0.12,,0.19,              LST,0.37,0.5,0.52,1.02
20120227,9:00,0.25,0.42,0.32,1.26,0.19,,0.17,              LST,0.22,0.92,0.26,1.66
20120227,10:00,0.37,0.25,0.4,0.71,0.29,,0.17,              LST,0.15,1.81,0.28,0.74
20120227,11:00,0.22,0.19,0.16,0.29,0.42,,0.21,              LST,0.22,0.6,0.25,0.5
20120227,12:00,0.14,0.18,0.2,0.27,0.33,,0.18,              LST,0.16,0.3,0.18,0.6
20120227,13:00,0.18,0.18,0.15,0.16,0.28,,0.11,              LST,0.34,0.22,0.17,0.49
20120227,14:00,0.18,0.23,0.16,0.15,               CS,,0.21,              LST,0.09,0.42,0.18,0.61
20120227,15:00,0.16,0.21,              LST,0.18,               IQ,,0.21,              LST,0.11,0.45,0.15,0.72
20120227,16:00,0.17,0.19,0.13,0.14,0.09,,0.21,              LST,0.12,0.38,0.2,0.55
20120227,17:00,0.23,0.17,0.11,0.18,0.12,,0.17,              LST,0.13,0.58,0.27,0.91
20120227,18:00,0.52,0.24,0.2,0.14,0.11,,0.24,              LST,0.24,0.26,0.32,0.23
20120227,19:00,0.6,0.29,0.21,0.13,0.12,,0.2,              LST,0.24,0.23,0.28,0.28
20120227,20:00,1.18,0.47,               BL,0.14,0.13,,0.14,              LST,0.2,0.23,0.38,0.25
20120227,21:00,0.69,0.34,               DL,0.14,0.11,,0.14,              LST,0.16,0.18,0.28,               ST
20120227,22:00,0.96,0.77,               DL,0.16,0.13,,0.17,              LST,0.11,               ST,0.2,               BL
20120227,23:00,0.69,1.78,               DL,0.22,0.17,,0.18,              LST,0.12,               BL,               CS,0.17
20120228,0:00,               ST,0.23,               DL,               ST,               ST,,0.22,              LST,0.17,0.19,0.29,0.19
20120228,1:00,               BL,0.23,               DL,               BL,               BL,,0.27,              LST,0.19,0.21,0.33,0.28
20120228,2:00,0.67,               ST,               DL,0.16,0.13,,               XX,              LST,               ST,0.23,               ST,0.37
20120228,3:00,0.54,               BL,               DL,0.16,0.14,,               BL,              LST,               BL,0.28,               BL,0.25
20120228,4:00,0.79,0.38,               DL,0.17,0.11,,0.2,              LST,0.17,0.34,0.27,0.24
20120228,5:00,1.05,0.23,               BL,0.27,0.13,,0.19,              LST,0.19,0.28,0.26,0.21
20120228,6:00,0.38,0.27,0.2,0.21,0.13,,0.21,              LST,0.19,0.46,0.35,0.26
20120228,7:00,0.69,0.42,               ST,0.28,0.14,,0.2,              LST,0.21,0.22,0.47,0.28
20120228,8:00,0.9,0.4,               BL,0.29,0.15,,0.2,              LST,0.22,0.25,0.49,0.4
20120228,9:00,1.02,0.33,0.26,0.22,0.13,,0.23,              AQI,0.24,0.53,0.51,0.66
20120228,10:00,0.5,0.18,0.21,0.32,0.01,,               ST,              AQI,0.46,0.32,0.42,0.26
20120228,11:00,0.59,0.18,0.17,0.11,0,,               BL,              AQI,0.21,0.26,1.13,0.31
20120228,12:00,0.18,0.21,0.14,0.07,0.05,,0.09,              AQI,0.09,0.13,1.26,0.17
20120228,13:00,0.13,0.06,0.09,0.06,               BL,,0.06,              AQI,0.07,0.09,0.16,0.13
20120228,14:00,0.1,0.12,0.08,0.06,               DL,,0.07,              AQI,0.07,0.07,0.21,0.09
20120228,15:00,0.12,0.09,0.09,0.06,               DL,,0.08,              AQI,0.07,0.05,0.19,0.11
20120228,16:00,0.1,0.05,0.08,0.13,               DL,,0.06,              AQI,0.05,0.06,0.18,0.16
20120228,17:00,0.11,0.09,0.12,0.34,               DL,,0.16,              AQI,0.08,0.07,0.22,0.16
